xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,钻石公馆,淡水街道,普通住宅,待定元/㎡,,8000㎡,580户,深圳中裕冠物业有限公司,,毛坯,4.76,600个,,,,惠州市裕冠地产有限公司,,淡水,高层,33、56、75、80㎡,暂无数据,49000㎡,2栋,暂无数据,,70,30%,暂无数据,,,,,,,26-27层,现房 中小户型,惠州市惠阳区淡水土湖兴湖路（城区中队旁）,钻石公馆——位于惠阳区淡水土湖。项目主推建筑面积约33、56、75、80㎡百变户型.,http://newhouse.fz0752.com/project/detail.shtml?num=20170146,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,惠州恒大棕榈岛（紫荆学府）,淡水街道,普通住宅 商铺,13825元/㎡,,13479.70㎡,1632户,金碧物业集团有限公司,,暂无数据,2.5,1843个,,世联房地产咨询（惠州）有限公司,,惠州市广新房地产开发有限公司,,淡水,高层,88-140㎡3-4房,暂无数据,243028.22㎡,8栋,高层2.5元/㎡·月,,住宅70,41.05%,1：1.1,,,,,,,24-32层,品牌房企 教育社区 景观居所 品质居所,惠州市惠阳区淡水镇白云坑内环路16号,恒大紫荆学府，项目位于惠阳市政府旁，集休闲、娱乐、餐饮、商超、购物于一体，多功能成熟配套，高端时尚的生活氛围，满足家人的悠闲生活体验，引领时代风尚，雄踞粤港澳大湾区战略腹地，临深接港，承接来自深圳东部一体化产业的转移，优享粤港澳大湾区政策利好，未来的发展潜力必将无可阻挡。,http://newhouse.fz0752.com/project/detail.shtml?num=20170074,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,鑫月·御园,秋长街道,,待定元/㎡,,29738㎡,837户,惠州市鑫月物业有限公司,,毛坯,2.6,467个,,,,惠州市鑫月实业有限公司,,秋长,暂无数据,,暂无数据,89344㎡,3栋,1.8元/㎡·月,,70,38.33%,1:0.56,,,,粤（惠）房开证字第3000115号,,,"共7栋，1-7栋为高层，1栋22层，2-3栋23层,4栋31层，5-7栋28层",暂无数据,惠阳区北环路体育会展中心旁,鑫月·御园由鑫月实业开发，项目分三期规划，总建筑面积约30万㎡，位于惠阳区北环路体育会展中心旁，深圳龙岗20分钟商圈。,http://newhouse.fz0752.com/project/detail.shtml?num=20160004,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,九洲玉带湾,淡水街道,普通住宅,待定元/㎡,,120000㎡,3206户,深圳彩生活物业有限公司,,毛坯,2.97,3520个,,,,惠州市保利天同房地产开发有限公司,,淡水,塔板结合 高层 超高层,,暂无数据,500000㎡,21栋,1.6元/㎡·月,,70,35%,暂无数据,,,,,,,1-6栋为高层，每栋18层；7-21栋为超高层，每栋33层。,暂无数据,惠阳秋湖路西湖桥东侧,九洲玉带湾位于惠阳淡水，深汕高速、厦深高铁立体接驳。周边六商超和优质学校汇聚。近瞰56万㎡湿地公园、棕榈岛高尔夫园景， 7万㎡溪景园林，双泳池慢跑径双会所。推出78-120㎡N+2高拓户型，空中廊院。,http://newhouse.fz0752.com/project/detail.shtml?num=20170114,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,碧桂园翠湖湾,新圩镇,普通住宅,待定元/㎡,,103153㎡,2576户,广东碧桂园物业服务股份有限公司惠阳分公司,,毛坯,2.8,2886个,,,,惠州市俊峰鹏峰房地产开发有限公司,,,超高层 高层 塔楼,,暂无数据,377167㎡,26栋,2.1元/㎡·月,,70,46.9%,暂无数据,,,,,,,南区1-12幢18层、北区13幢、15-23幢为31层、25-28幢为32层,暂无数据,新墟高布龙地段,碧桂园翠湖湾位于惠阳区新圩镇，总占地面积约10万平米，建筑面积约38万平米，规划约 2576 户（洋房 ），容积率为 2.8，绿化率为46.9 %，分南片区和北片区开发；南片区洋房均已售罄；北片区规划户型有建筑面积约89㎡的2房、建筑面积约104㎡ 的2房、建筑面积约126 ㎡的3房、建筑面积约129 ㎡的3房。共配置2886个车位，车位配比已超过1：1。项目为现代简约建筑风格，外立面主要采用真石漆工艺。 碧桂园翠湖湾背靠观音山，南临花山水库。社区配套规划有露天泳池、 商业街、幼儿园、立体园林及康体设施。,http://newhouse.fz0752.com/project/detail.shtml?num=20170080,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,府河名居,淡水街道,普通住宅,待定元/㎡,,16000㎡,862户,惠州市惠阳腾辉物业有限公司,,暂无数据,6.45,655（地上66，地下589）个,,,,惠州市腾辉通实业有限公司,,淡水,高层 塔板结合,,暂无数据,100000㎡,4栋,1.20元/㎡·月,,70,36.3%,暂无数据,,,,,,,25层,现房 科技住宅,惠阳白云五路与金星大道交汇处（铁湖书院旁）,府河名居是由腾辉通实业打造的11万㎡住宅，时尚现代的建筑风格，以时尚雅致立面，雕琢高尚之美，40-208㎡，内享园林之美，外享淡澳河滨河公园天然之美。,http://newhouse.fz0752.com/project/detail.shtml?num=20170150,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,财富大厦,淡水街道,写字楼,待定元/㎡,,暂无数据,233户,,,毛坯,3.5,地下214个个,,,,惠州市深达房地产开发有限公司,,淡水,写字楼,,暂无数据,暂无数据,暂无数据,3.5元/㎡·月,,,30%,暂无数据,,,,,,,1栋15层,公园 教育,深圳东.惠阳.南亨路.区政府后,项目位于惠阳新中心区最核心的行政商务片区，东临中区华府，南临南亨东路及区政府，西靠环保局和地税局，北临尚城世家一期。周边配套成熟，市政设施一应俱全，是惠阳政治、经济、文化、交通枢纽中心，区位优势极为明显。,http://newhouse.fz0752.com/project/detail.shtml?num=20140080,171
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
新,海伦堡·臻悦府,澳头街道,普通住宅,待定元/㎡,,30000㎡,825户,海伦堡物业,,暂无资料,2.8,暂无数据,,,,惠州市广汇丰置业有限公司,,澳头,高层 叠拼别墅,建面约76-116㎡,暂无数据,115963.48㎡,8栋,暂无数据,,住宅截至 2063年9月5日,30%,暂无数据,,,,,,,暂无数据,品牌房企 投资产品 轨道物业 山景美宅 宜居生态,惠州市大亚湾区澳头安顺四路7号,海伦堡·臻悦府是海伦堡品牌进军惠阳首个玖悦系代表作，位于惠湾中轴澳头区域，毗邻深圳，尊享30分钟深惠生活；,http://newhouse.fz0752.com/project/detail.shtml?num=20210005,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
新,瑞禧园,西区街道,普通住宅 商铺,18813元/㎡,2020-12,5.3万㎡,1532户,瑞禧物业服务有限公司,,毛坯,3.2,1699个,,惠州市港中原地产代理有限公司,,惠州市绿源房地产开发有限公司,,西区,高层,建面约86-130㎡,暂无数据,23万㎡,10栋,暂无数据,,,30%,1.11,,,两梯四户/两梯五户,,深圳市宏瑞园林景观有限公司,,31~33层,刚需产品 改善产品 投资产品 教育社区 宜居生态,惠州大亚湾西区龙山八路86号,瑞禧园总占地面积约5.3万㎡，总建面约23万㎡，共10栋楼，总户数约1532套。产品主要以灵动户型设计，打造奢阔主卧套间，营造私享尊崇空间，首批推出建面约87-130m2都会美学臻品，比普通户型多一室，满足二孩家庭或三代同堂的空间需求。,http://newhouse.fz0752.com/project/detail.shtml?num=20200278,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
新,荣盛华府,西区街道,普通住宅 商铺,待定元/㎡,,119816㎡,2968户,荣万家生活服务股份有限公司,西区荷茶小学,带装修,2.81,4005（地上366，地下3639）个,2020年9月,,,惠州市金泓投资有限公司,荣盛建筑设计有限公司,临深区域,塔楼 小高层 高层,高层建面约82-135㎡二至四房,暂无数据,460082㎡,21栋,高层2.8元/㎡·月,,,30%,1:1.35,,高档真石漆,两梯四户,,深圳莆上景观与建筑规划设计有限公司,新中式风格,17-31层,品牌房企 教育社区 山景美宅 景观居所 品质居所,惠州市大亚湾西区龙海三路7号,荣盛华府项目，由千亿上市房企荣盛发展投资开发，拥有国家一级开发资质，是荣盛发展粤东公司传承24年醇熟开发经验深耕临深区域又一力作，目前粤东公司在深惠区域开发的花语馨苑、御景澜湾、御湖观邸、荣盛华府、澳海逸墅。,http://newhouse.fz0752.com/project/detail.shtml?num=20200277,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,聚泰华庭,西区街道,普通住宅,17827元/㎡,2020-11,10000㎡,296户,深圳聚泰物业管理有限公司,西区第一小学,毛坯,3.0,300个,,,,惠州聚泰地产开发有限公司,广东远顺建筑设计有限公司,西区,塔楼 板楼 小高层 高层,建面约83-113㎡二至三房,暂无数据,42661.14㎡,3栋,2.98元/㎡·月,大亚湾第三中学,住宅截至2077年12月20 日,30%,1：1,,,两梯四户、两梯两户,,,,1、2栋17层，3栋32层,刚需产品 中小户型,惠州大亚湾西区龙海二路33号 （龙海二路与爱群路交汇处）,聚泰华庭项目雄踞湾区主核，以一步临深的地理优势，坐享粤港澳大湾区、深圳大都市圈崛起等众多利好，更屹立于大亚湾主干道龙海二路之上，毗邻万达广场商圈，坐享繁华成熟配套，近距离大亚湾儿童公园，拥享休闲生活体验，更携手第一太平戴维斯带来尊贵物业管家体验。,http://newhouse.fz0752.com/project/detail.shtml?num=20200272,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,碧桂园城央印象,西区街道,普通住宅,16981元/㎡,2021-03,7.6万㎡,2108户,深圳市万科物业服务有限公司,大亚湾西区第一小学科创园分校,带装修,3.2,2650个,,,,惠州市华城置业有限公司,,西区,高层,建面90-110㎡,暂无数据,32.6万㎡,18栋,2.6元/㎡·月,,住宅截至2078年7月7日；商业截至2048年7月7日,30%,暂无数据,,涂料,两梯四户,,,现代美学园林,1、9-18栋33层；4栋3层；2、3、7、8栋30层；5、6栋31层,品牌房企 刚需产品 教育社区 宜居生态 品质居所,惠州市大亚湾西区龙山十路2号,碧桂园粤港澳临深又一力作，约33万㎡全配套品质大社区，项目近港临深，享粤港澳大湾区、深圳先行示范区、深惠都市圈3重时代机遇，距惠州南站约3.8km，高铁一站深圳，直通香港；3高速环绕，多维交通，便捷出行，约5万㎡河畔城市艺术公园、15万㎡商业综合体下楼即享，万达广场、政务中心环伺，约2㎞范围内汇集7所社区幼儿园、公立小学、中山大学附属惠亚医院，近享醇熟配套，碧桂园28年造城专家、万科物业、“高级灰”全新装修标准交付，品牌加持，信心之选。,http://newhouse.fz0752.com/project/detail.shtml?num=20200263,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,雅晟轩,澳头街道,普通住宅,13656元/㎡,,6000㎡,208户,惠州市美健物业服务有限公司,黄鱼涌小学,毛坯,3.5,211个,,世联行,日立,惠州市量晟原投资有限公司,,澳头,高层,建面84-110㎡2-3房,暂无数据,2.9万㎡,2栋,2.9元/㎡·月,,住宅截至2072年9月28日,30%,1:1.01,,,2梯4户,,,新中式,28F,刚需产品 投资产品 公园地产 轨道物业 养老地产,惠州市大亚湾区澳头中心5路152号,雅晟轩，位于惠州大亚湾中心区核心地段，家门口即有深大城际大亚湾站，距灿邦新天地7分钟车程，坐拥全系城市配套。五大商业综合体环绕，即享都会繁华，五大主题公园环绕，与原生自然山脉毗邻而居，项目定制8大价值体系，匠心打造大湾区标杆智慧人居。,http://newhouse.fz0752.com/project/detail.shtml?num=20200260,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,合生时代城,西区街道,普通住宅 公寓,16000元/㎡,2020-10-01,32.2万㎡,一期4276户,广东康景物业,西区荷茶小学,带装修,2.5,一期4387个,2020年3月25日,中原、合富,,惠州市合生友天实业有限公司,广东合创工程总承包有限公司,西区,高层,建面79-91㎡ 2-3房,2021-09,105.9万㎡,44栋,2.8元/㎡·月,,住宅截至 2078年7月29日,30%,1:1.08,,外墙漆、外墙砖,两梯三户/两梯四户,,天津美新建筑设计有限公司,,18-33层,品牌房企 刚需产品 教育社区 宜居生态,惠州市大亚湾西区龙山十路9号,合生时代城项目住宅占地约32.2万㎡，总建面105.9万㎡，规划有商业街、泳池、时尚青年会所、全龄园林、全龄架空层、社区彩虹跑道以及小学和幼儿园。分两期开发，总栋数44栋、共7476套（住宅6947套，公寓529套），容积率为2.50，绿化率为30%，总停车位8042个，车位比为1：1。,http://newhouse.fz0752.com/project/detail.shtml?num=20200264,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
新,财信玺阅,西区街道,普通住宅,待定元/㎡,2020-12,16537㎡,479户,财信智慧生活,西区崇德小学,毛坯,3.2,613个,2020年8月,惠州市港中原地产代理有限公司,,惠州腾大实业有限公司,,西区,小高层 高层,建面约85-115㎡,暂无数据,72302㎡,4栋,暂无数据,,住宅截至 2087年 01月  05日,30%,1:1.27,,,2梯2户和2梯5户,,,现代简约,暂无数据,品牌房企 刚需产品 中小户型,惠州市大亚湾西区龙海二路与龙山六路交汇处,财信·阅璟名庭是财信地产发展集团进驻大湾区的首个标杆项目，系出“阅系”产品的精工匠作，精心打造的城市品质人居社区。项目位于大亚湾西区龙海二路与龙山六路交汇处，距离大亚湾西区万达约1公里，处在大亚湾西区黄金十字中轴线，近享万达核心商圈繁华。同时项目紧挨龙山公园，与大亚湾儿童公园仅一路之隔，双公园环绕，尊享健康涵氧生活。,http://newhouse.fz0752.com/project/detail.shtml?num=20200268,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,海伦璟园,西区街道,普通住宅,14000元/㎡,,15000㎡,448户,海伦堡物业管理有限公司,,毛坯,3.2,487个,,,,惠州圣大置业有限公司,,西区,塔板结合 高层,建面88-108㎡三房,暂无数据,66842.57㎡,3栋,2.9元/㎡·月,,住宅70年,30%,1:1.1,,,,,,,33层,品牌房企 公园地产 宜居生态,大亚湾西区龙海三路22号（板嶂岭森林公园南侧）,海伦堡·海伦璟园是2019年海伦堡地产深耕惠州的又一力作，位于惠州大亚湾区龙海三路靠板樟岭森林公园南侧，占地面积约1.5万㎡，总建筑面积约6.7万㎡，容积率3.2，绿化率为30%，总户数448户，车位487个，车位比1:1.1。,http://newhouse.fz0752.com/project/detail.shtml?num=20200003,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,合生滨海城,澳头街道,别墅 普通住宅,12932元/㎡,,68万㎡,10781户,康景物业,,毛坯,2.5,10785个,,,,惠州市合生协元房地产有限公司,,大亚湾中心区,联排别墅 高层,建面118-131㎡,暂无数据,232万㎡,暂无数据,暂无数据,,,38%,1:1,2020-12-31,,,,,,33层,品质居所 宜居生态 改善产品 品牌房企,惠州市大亚湾中心区澳头安惠大道大涌路15号,项目位于惠州大亚湾区澳头大涌路，属于临深地段，占地面积约68万方，建筑面积约232万方，分为七期开发；项目三面环山，一面临海，中间内拥36万平天然内海湖，内海湖中有国家二级保护动物白鹭，背环十万平米笔架山，外临大亚湾滨海公园、惠州港、约89座岛屿天堂，是集“山、林、湖、海、岛”五重生态景观于一体的百万生态大盘。项目匠造舒适洋房、四层联排、湖景酒店式公寓等多种业态，规划打造菁英幼儿园、游泳池、3公里环湖木栈道、滨海度假酒店等丰盛配套，集休闲、度假、养老、养生于一体。以“优质生活，完美体现”为主题，以提升城市生活方式与人居品质为己任，用心构筑品质个性人居、优质服务以及周全无忧的配套设施，为湾区现代宜居生活树立标杆。,http://newhouse.fz0752.com/project/detail.shtml?num=20190059,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,珑廷广场,西区街道,普通住宅,19588元/㎡,,65031.95㎡,1890户,中灿联行,,带装修,3.2,2085个,,惠州世联行,日立,惠州市大亚湾同兴实业有限公司,深圳市建筑设计研究总院有限公司,西区,高层,建面102-128㎡,暂无数据,297663.36㎡,13栋,2.98元/㎡·月,,截至 2086年7月27日,30%,1.1:1,,,,,源创易集团（中国）有限公司,,1/4栋22层， 5 栋29层，6/7/8/9栋32层，10/11栋31层，12栋30层,教育社区 公园地产 豪华社区 品质居所,惠州市大亚湾龙海二路万达广场对面,灿邦·珑廷是灿邦集团紧跟粤港澳大湾区及深圳先行示范区时代发展大势，踞守大湾区东部门廷战略要地，打造的湾区首屈一指综合体高端项目。项目涵盖住宅、商业、酒店（规划中）等多元产品，是区域内的综合体巨擘。,http://newhouse.fz0752.com/project/detail.shtml?num=20190052,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,泰丰枫林岸,西区街道,商铺 普通住宅,15603元/㎡,2021-03-21,50486㎡,1549户,金地泰丰物业管理有限公司惠州分公司,,暂无资料,3.5,1697个,,,,惠州大亚湾天顺实业发展有限公司,深圳壹创国际设计股份有限公司,西区,高层 塔楼,90-118㎡,暂无数据,218905㎡,10栋,暂无数据,,70,25%,1：1.1,,,,,深圳麦肯景观规划设计有限公司,,26-33层,中小户型 改善产品 刚需产品 品牌房企,惠州市大亚湾西区科创政务中心,项目占地约5万㎡，总建筑面积近22万㎡，由10栋高层住宅、1所幼儿园组成，项目以打造5+2全龄化主题社区为定位，规划全龄段社区配套，致力于打造区域品质标杆社区。,http://newhouse.fz0752.com/project/detail.shtml?num=20190044,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,天润嘉园,西区街道,商铺 普通住宅,13280元/㎡,,23177㎡,873户,深圳市开元国际物业管理有限公司,,菜单式装修 毛坯,3.6,835个,,世联行,上海三菱,惠州市天润房地产有限公司,,西区,高层 塔楼,建面87/97/121/138㎡,暂无数据,109313.57㎡,6栋,2.38元/㎡·月,,70年,28.07%,1：1,2020/12/29,,两梯四/五/八户,,深圳市都创景观规划设计有限公司,,1/2栋25F，3/4栋29F，5/6栋 32F,品质居所 投资产品 改善产品 刚需产品,惠州市大亚湾西区石化大道48号,天润嘉园是天润地产进驻进驻粤港澳大湾区开篇之作，公司在董事长领导下发扬工匠之精神，从规划、设计、产品、施工等每个环节亲力亲为，力求精益求精，匠造臻品。旨在打造宜居、宜学、宜业的生活社区。,http://newhouse.fz0752.com/project/detail.shtml?num=20190039,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,金地天润自在城,西区街道,普通住宅 商铺,16820元/㎡,,419698㎡,10937户,深圳市金地物业管理有限公司,,带装修,2.80,12181个,,中原地产、合富辉煌,,惠州大亚湾康成房地产开发有限公司,,西区,塔楼 高层,建面82-146㎡,暂无数据,1632023㎡,66栋,3.2元/㎡·月,,截至2076年7月12 日,30%,暂无数据,,,2梯4户/2梯五户,,,,均33层,品牌房企 刚需产品 改善产品 教育社区 品质居所,惠州市大亚湾西区龙海一路与龙山五路交汇处,金地天润自在城位于坪山与大亚湾交汇处，紧邻龙海一路及龙海二路两条主干道，分别接驳坪山大道及丹梓大道。项目总建筑面积约160万㎡，涵盖住宅、商业、公寓、办公等物业类型，以健康、宜居、艺术为理念，覆盖老年、青年、儿童全天候的生活需求。其中约8万㎡时尚商业街区，是集现代文化、旅游、休闲、购物于一体的全天候街区式商业天地，打造大亚湾区时尚的国际艺术街区，被誉为惠湾的“第五大道”。项目以约6万㎡的用地规模，引进1所全国知名九年一贯制学校，及3所国际幼儿园。社区园林传承金地“360°健康家”理念，以湖景、泳池、凉亭、浮桥、园景，休闲广场等设施打造12大主题景区，为不同年龄段的居者提供覆盖生活、绿化、玩乐、功能等多层面的专属空间。,http://newhouse.fz0752.com/project/detail.shtml?num=20180006,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,富康·锦绣壹号,西区街道,普通住宅,23000元/㎡,,61595㎡,2148户,金地物业,,带装修,4.0,2490个,2019年,,三菱,惠州大亚湾学益实业有限公司,世纪中天,临深区域,塔楼 高层,建面92-124㎡,暂无数据,335096.39㎡,13栋,3.20元/㎡·月,,截至2085 年 05月 28日,25．3%,暂无数据,2022年,外墙铝板+中空low-E玻璃立面,两梯四户,,两梯四户,,32-34层,公园地产 轨道物业 豪华社区 品质居所,惠州市大亚湾西区石化大道299号,富康·锦绣壹号五期是在三期基础上更深层次的升级版本，荟萃各业名流大家，引领豪宅品质的集大成之作。项目建筑设计是由世纪中天公司设计，建筑色彩上采用的上浅灰深灰+玻璃原色的建筑色彩，建筑材料上采用的上外墙铝板+玻璃立面的高档材料。项目的园林景观单位是奥雅园林设计公司，集中核心景观。营销中心和交楼标准的硬装部分是杨邦胜设计公司设计的，在交标的硬装材料上大量进口大理石、高级灰的色调搭配，简洁大气。集名家之大成，为城市再造一座豪宅标杆。,http://newhouse.fz0752.com/project/detail.shtml?num=20150024,172
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
